x_1,y_1,width_1,height_1,filepath_1,subject_name_1,x_2,y_2,width_2,height_2,filepath_2,subject_name_2,label,gender_1,gender_2,skin_tone_1,skin_tone_2,nb_women
175,91,73,73,/dataset/YouTubeFaces/frame_images_DB/Alberto_Gonzales/3/3.149.jpg,Alberto_Gonzales,194,99,87,87,/dataset/YouTubeFaces/frame_images_DB/Mahathir_Mohamad/1/1.275.jpg,Mahathir_Mohamad,0,M,M,#9D7A54,#6F503C,0
175,66,34,34,/dataset/YouTubeFaces/frame_images_DB/Wayne_Newton/3/3.274.jpg,Wayne_Newton,184,150,120,120,/dataset/YouTubeFaces/frame_images_DB/William_Shatner/4/4.1849.jpg,William_Shatner,0,M,M,#BEA07E,#81654F,0
116,79,35,35,/dataset/YouTubeFaces/frame_images_DB/Barry_Diller/4/4.1023.jpg,Barry_Diller,136,73,47,47,/dataset/YouTubeFaces/frame_images_DB/Isaiah_Washington/5/5.1220.jpg,Isaiah_Washington,0,M,M,#BEA07E,#6F503C,0
144,126,93,93,/dataset/YouTubeFaces/frame_images_DB/Jafar_Umar_Thalib/2/2.48.jpg,Jafar_Umar_Thalib,171,114,96,96,/dataset/YouTubeFaces/frame_images_DB/Zhong_Nanshan/0/0.1004.jpg,Zhong_Nanshan,0,M,M,#513B2E,#81654F,0
117,144,51,51,/dataset/YouTubeFaces/frame_images_DB/Paul_Celluci/2/2.446.jpg,Paul_Celluci,187,67,54,54,/dataset/YouTubeFaces/frame_images_DB/Tom_Gamboa/0/0.1484.jpg,Tom_Gamboa,0,M,M,#81654F,#81654F,0
207,105,91,91,/dataset/YouTubeFaces/frame_images_DB/Conan_OBrien/0/0.5.jpg,Conan_OBrien,129,83,101,101,/dataset/YouTubeFaces/frame_images_DB/Ernie_Grunfeld/2/2.372.jpg,Ernie_Grunfeld,0,M,M,#9D7A54,#81654F,0
199,88,45,45,/dataset/YouTubeFaces/frame_images_DB/Chuck_Woolery/1/1.106.jpg,Chuck_Woolery,231,81,69,69,/dataset/YouTubeFaces/frame_images_DB/Saddam_Hussein/1/1.236.jpg,Saddam_Hussein,0,M,M,#81654F,#81654F,0
154,95,68,68,/dataset/YouTubeFaces/frame_images_DB/Norm_Macdonald/2/2.1386.jpg,Norm_Macdonald,147,57,64,64,/dataset/YouTubeFaces/frame_images_DB/Pedro_Solbes/2/2.192.jpg,Pedro_Solbes,0,M,M,#81654F,#E7C1B8,0
129,71,57,57,/dataset/YouTubeFaces/frame_images_DB/Jan_Peter_Balkenende/1/1.499.jpg,Jan_Peter_Balkenende,279,118,108,108,/dataset/YouTubeFaces/frame_images_DB/Nicolas_Eyzaguirre/1/1.1201.jpg,Nicolas_Eyzaguirre,0,M,M,#9D7A54,#BEA07E,0
141,94,108,108,/dataset/YouTubeFaces/frame_images_DB/Ed_Rosenthal/2/2.88.jpg,Ed_Rosenthal,317,195,169,169,/dataset/YouTubeFaces/frame_images_DB/Kieran_Culkin/1/1.1309.jpg,Kieran_Culkin,0,M,M,#E7C1B8,#E7C1B8,0
209,126,141,141,/dataset/YouTubeFaces/frame_images_DB/Eric_Shinseki/3/3.582.jpg,Eric_Shinseki,150,76,54,54,/dataset/YouTubeFaces/frame_images_DB/James_Phelps/3/3.387.jpg,James_Phelps,0,M,M,#6F503C,#81654F,0
153,105,82,82,/dataset/YouTubeFaces/frame_images_DB/Fernando_Valenzuela/0/0.838.jpg,Fernando_Valenzuela,160,96,115,115,/dataset/YouTubeFaces/frame_images_DB/Norodom_Chakrapong/2/2.2916.jpg,Norodom_Chakrapong,0,M,M,#6F503C,#9D7A54,0
150,152,117,117,/dataset/YouTubeFaces/frame_images_DB/Daniel_Day-Lewis/0/0.398.jpg,Daniel_Day-Lewis,161,145,45,45,/dataset/YouTubeFaces/frame_images_DB/Gary_Bettman/4/4.196.jpg,Gary_Bettman,0,M,M,#6F503C,#81654F,0
209,78,77,77,/dataset/YouTubeFaces/frame_images_DB/Takeo_Fukui/0/0.513.jpg,Takeo_Fukui,241,67,70,70,/dataset/YouTubeFaces/frame_images_DB/Wayne_Brady/0/0.671.jpg,Wayne_Brady,0,M,M,#9D7A54,#6F503C,0
179,91,46,46,/dataset/YouTubeFaces/frame_images_DB/Francis_Collins/0/0.3441.jpg,Francis_Collins,272,148,105,105,/dataset/YouTubeFaces/frame_images_DB/James_Comey/4/4.986.jpg,James_Comey,0,M,M,#BEA07E,#81654F,0
194,67,52,52,/dataset/YouTubeFaces/frame_images_DB/Ahmed_Ahmed/4/4.131.jpg,Ahmed_Ahmed,191,79,71,71,/dataset/YouTubeFaces/frame_images_DB/Andy_Roddick/5/5.1122.jpg,Andy_Roddick,0,M,M,#6F503C,#9D7A54,0
161,102,46,46,/dataset/YouTubeFaces/frame_images_DB/Jack_Valenti/4/4.76.jpg,Jack_Valenti,192,89,46,46,/dataset/YouTubeFaces/frame_images_DB/Pete_Carroll/1/1.762.jpg,Pete_Carroll,0,M,M,#9D7A54,#513B2E,0
163,85,68,68,/dataset/YouTubeFaces/frame_images_DB/Cemil_Cicek/4/4.85.jpg,Cemil_Cicek,274,81,103,103,/dataset/YouTubeFaces/frame_images_DB/Phil_McGraw/0/0.1307.jpg,Phil_McGraw,0,M,M,#81654F,#9D7A54,0
184,86,82,82,/dataset/YouTubeFaces/frame_images_DB/Jacky_Cheung/0/0.449.jpg,Jacky_Cheung,165,77,85,85,/dataset/YouTubeFaces/frame_images_DB/Peter_Max/3/3.3644.jpg,Peter_Max,0,M,M,#81654F,#9D7A54,0
196,67,58,58,/dataset/YouTubeFaces/frame_images_DB/David_Brent/1/1.969.jpg,David_Brent,192,100,72,72,/dataset/YouTubeFaces/frame_images_DB/Ken_Watanabe/5/5.5241.jpg,Ken_Watanabe,0,M,M,#81654F,#6F503C,0
160,72,36,36,/dataset/YouTubeFaces/frame_images_DB/Carson_Daly/4/4.221.jpg,Carson_Daly,284,185,95,95,/dataset/YouTubeFaces/frame_images_DB/Fidel_Castro_Daiz-Balart/4/4.80.jpg,Fidel_Castro_Daiz-Balart,0,M,M,#9D7A54,#9D7A54,0
247,115,122,122,/dataset/YouTubeFaces/frame_images_DB/Chok_Tong_Goh/4/4.1225.jpg,Chok_Tong_Goh,236,159,184,184,/dataset/YouTubeFaces/frame_images_DB/Larry_Nichols/1/1.678.jpg,Larry_Nichols,0,M,M,#9D7A54,#81654F,0
235,87,49,49,/dataset/YouTubeFaces/frame_images_DB/Eddie_Fenech_Adami/5/5.768.jpg,Eddie_Fenech_Adami,236,164,46,46,/dataset/YouTubeFaces/frame_images_DB/Robert_Ehrlich/1/1.91.jpg,Robert_Ehrlich,0,M,M,#81654F,#BEA07E,0
236,121,113,113,/dataset/YouTubeFaces/frame_images_DB/Luc_Montagnier/2/2.866.jpg,Luc_Montagnier,149,84,67,67,/dataset/YouTubeFaces/frame_images_DB/Peter_Fitzgerald/0/0.1131.jpg,Peter_Fitzgerald,0,M,M,#6F503C,#81654F,0
162,116,94,94,/dataset/YouTubeFaces/frame_images_DB/Janusz_Kaminski/4/4.442.jpg,Janusz_Kaminski,186,73,76,76,/dataset/YouTubeFaces/frame_images_DB/Krishna_Bhadur_Mahara/1/1.1346.jpg,Krishna_Bhadur_Mahara,0,M,M,#6F503C,#BEA07E,0
278,129,116,116,/dataset/YouTubeFaces/frame_images_DB/Christopher_Patten/3/3.64.jpg,Christopher_Patten,182,131,115,115,/dataset/YouTubeFaces/frame_images_DB/James_Sensenbrenner/0/0.672.jpg,James_Sensenbrenner,0,M,M,#81654F,#81654F,0
192,148,134,134,/dataset/YouTubeFaces/frame_images_DB/Andreas_Vinciguerra/5/5.1592.jpg,Andreas_Vinciguerra,203,75,48,48,/dataset/YouTubeFaces/frame_images_DB/Peter_Medgyessy/3/3.87.jpg,Peter_Medgyessy,0,M,M,#513B2E,#9D7A54,0
282,140,41,41,/dataset/YouTubeFaces/frame_images_DB/Edward_Seaga/2/2.1309.jpg,Edward_Seaga,106,108,48,48,/dataset/YouTubeFaces/frame_images_DB/Tim_Welsh/4/4.2341.jpg,Tim_Welsh,0,M,M,#9D7A54,#81654F,0
261,164,124,124,/dataset/YouTubeFaces/frame_images_DB/James_Hoffa/5/5.464.jpg,James_Hoffa,169,103,68,68,/dataset/YouTubeFaces/frame_images_DB/Jason_Alexander/1/1.1095.jpg,Jason_Alexander,0,M,M,#81654F,#BEA07E,0
261,177,140,140,/dataset/YouTubeFaces/frame_images_DB/Barry_Switzer/2/2.539.jpg,Barry_Switzer,191,155,148,148,/dataset/YouTubeFaces/frame_images_DB/Edward_Burns/3/3.1000.jpg,Edward_Burns,0,M,M,#BEA07E,#6F503C,0
193,113,85,85,/dataset/YouTubeFaces/frame_images_DB/Louis_Van_Gaal/4/4.198.jpg,Louis_Van_Gaal,158,90,90,90,/dataset/YouTubeFaces/frame_images_DB/Walter_Mondale/2/2.50.jpg,Walter_Mondale,0,M,M,#81654F,#81654F,0
151,80,65,65,/dataset/YouTubeFaces/frame_images_DB/Charles_Ingram/1/1.355.jpg,Charles_Ingram,258,111,108,108,/dataset/YouTubeFaces/frame_images_DB/James_Wolfensohn/2/2.276.jpg,James_Wolfensohn,0,M,M,#81654F,#9D7A54,0
177,74,43,43,/dataset/YouTubeFaces/frame_images_DB/Hank_Aaron/5/5.58.jpg,Hank_Aaron,165,73,69,69,/dataset/YouTubeFaces/frame_images_DB/Larry_Flynt/2/2.1006.jpg,Larry_Flynt,0,M,M,#6F503C,#81654F,0
241,147,131,131,/dataset/YouTubeFaces/frame_images_DB/Nick_Nolte/5/5.595.jpg,Nick_Nolte,148,94,81,81,/dataset/YouTubeFaces/frame_images_DB/Zavad_Zarif/1/1.1534.jpg,Zavad_Zarif,0,M,M,#6F503C,#81654F,0
209,102,103,103,/dataset/YouTubeFaces/frame_images_DB/George_Galloway/0/0.683.jpg,George_Galloway,217,110,154,154,/dataset/YouTubeFaces/frame_images_DB/Pete_Sampras/2/2.88.jpg,Pete_Sampras,0,M,M,#81654F,#9D7A54,0
261,120,129,129,/dataset/YouTubeFaces/frame_images_DB/Andy_Benes/2/2.839.jpg,Andy_Benes,229,170,106,106,/dataset/YouTubeFaces/frame_images_DB/Kyle_Shewfelt/2/2.542.jpg,Kyle_Shewfelt,0,M,M,#9D7A54,#9D7A54,0
108,96,101,101,/dataset/YouTubeFaces/frame_images_DB/Christopher_Matero/3/3.77.jpg,Christopher_Matero,163,90,72,72,/dataset/YouTubeFaces/frame_images_DB/Pierre_Pettigrew/1/1.96.jpg,Pierre_Pettigrew,0,M,M,#6F503C,#81654F,0
219,146,201,201,/dataset/YouTubeFaces/frame_images_DB/Ilie_Nastase/2/2.1663.jpg,Ilie_Nastase,293,82,61,61,/dataset/YouTubeFaces/frame_images_DB/Liam_Neeson/4/4.2223.jpg,Liam_Neeson,0,M,M,#9D7A54,#81654F,0
249,176,118,118,/dataset/YouTubeFaces/frame_images_DB/Daniel_Rouse/2/2.800.jpg,Daniel_Rouse,226,112,41,41,/dataset/YouTubeFaces/frame_images_DB/Li_Zhaoxing/0/0.1636.jpg,Li_Zhaoxing,0,M,M,#81654F,#6F503C,0
232,88,77,77,/dataset/YouTubeFaces/frame_images_DB/Leslie_Moonves/4/4.366.jpg,Leslie_Moonves,330,152,130,130,/dataset/YouTubeFaces/frame_images_DB/Lindsey_Graham/0/0.238.jpg,Lindsey_Graham,0,M,M,#E7C1B8,#6F503C,0
204,133,137,137,/dataset/YouTubeFaces/frame_images_DB/Celso_Amorim/4/4.847.jpg,Celso_Amorim,239,180,177,177,/dataset/YouTubeFaces/frame_images_DB/Ray_Romano/2/2.346.jpg,Ray_Romano,0,M,M,#81654F,#81654F,0
248,78,44,44,/dataset/YouTubeFaces/frame_images_DB/Francis_Collins/2/2.104.jpg,Francis_Collins,159,108,102,102,/dataset/YouTubeFaces/frame_images_DB/Prince_Charles/0/0.466.jpg,Prince_Charles,0,M,M,#6F503C,#9D7A54,0
214,65,54,54,/dataset/YouTubeFaces/frame_images_DB/Wen_Jiabao/1/1.489.jpg,Wen_Jiabao,121,139,121,121,/dataset/YouTubeFaces/frame_images_DB/William_Delahunt/1/1.274.jpg,William_Delahunt,0,M,M,#9D7A54,#9D7A54,0
233,82,117,117,/dataset/YouTubeFaces/frame_images_DB/Eric_Idle/0/0.552.jpg,Eric_Idle,153,149,122,122,/dataset/YouTubeFaces/frame_images_DB/Jack_Osbourne/2/2.810.jpg,Jack_Osbourne,0,M,M,#81654F,#9D7A54,0
207,156,98,98,/dataset/YouTubeFaces/frame_images_DB/Martin_Sheen/4/4.963.jpg,Martin_Sheen,267,166,136,136,/dataset/YouTubeFaces/frame_images_DB/Richard_Gere/3/3.657.jpg,Richard_Gere,0,M,M,#6F503C,#6F503C,0
183,92,80,80,/dataset/YouTubeFaces/frame_images_DB/Andrew_Wetzler/1/1.2902.jpg,Andrew_Wetzler,232,90,125,125,/dataset/YouTubeFaces/frame_images_DB/Wen_Jiabao/3/3.346.jpg,Wen_Jiabao,0,M,M,#6F503C,#9D7A54,0
239,98,63,63,/dataset/YouTubeFaces/frame_images_DB/Janez_Drnovsek/1/1.709.jpg,Janez_Drnovsek,316,92,60,60,/dataset/YouTubeFaces/frame_images_DB/William_Delahunt/4/4.249.jpg,William_Delahunt,0,M,M,#81654F,#6F503C,0
245,105,51,51,/dataset/YouTubeFaces/frame_images_DB/Jamie_Dimon/4/4.473.jpg,Jamie_Dimon,218,93,56,56,/dataset/YouTubeFaces/frame_images_DB/Roman_Coppola/4/4.1718.jpg,Roman_Coppola,0,M,M,#81654F,#6F503C,0
250,135,129,129,/dataset/YouTubeFaces/frame_images_DB/Piers_Sellers/1/1.62.jpg,Piers_Sellers,169,112,44,44,/dataset/YouTubeFaces/frame_images_DB/Rick_Bragg/2/2.2845.jpg,Rick_Bragg,0,M,M,#6F503C,#513B2E,0
132,80,88,88,/dataset/YouTubeFaces/frame_images_DB/Li_Zhaoxing/4/4.8887.jpg,Li_Zhaoxing,131,83,66,66,/dataset/YouTubeFaces/frame_images_DB/Nick_Rimando/3/3.737.jpg,Nick_Rimando,0,M,M,#81654F,#BEA07E,0
238,124,106,106,/dataset/YouTubeFaces/frame_images_DB/Ben_Curtis/5/5.839.jpg,Ben_Curtis,160,79,76,76,/dataset/YouTubeFaces/frame_images_DB/Vojislav_Seselj/0/0.258.jpg,Vojislav_Seselj,0,M,M,#9D7A54,#81654F,0
167,84,80,80,/dataset/YouTubeFaces/frame_images_DB/Rafael_Bielsa/4/4.331.jpg,Rafael_Bielsa,178,85,55,55,/dataset/YouTubeFaces/frame_images_DB/Roger_Penske/1/1.5305.jpg,Roger_Penske,0,M,M,#6F503C,#6F503C,0
169,119,114,114,/dataset/YouTubeFaces/frame_images_DB/James_Wattana/1/1.1700.jpg,James_Wattana,153,82,66,66,/dataset/YouTubeFaces/frame_images_DB/Tang_Jiaxuan/0/0.685.jpg,Tang_Jiaxuan,0,M,M,#6F503C,#9D7A54,0
229,71,79,79,/dataset/YouTubeFaces/frame_images_DB/Alexander_Downer/5/5.1.jpg,Alexander_Downer,295,67,56,56,/dataset/YouTubeFaces/frame_images_DB/George_P_Bush/1/1.488.jpg,George_P_Bush,0,M,M,#81654F,#513B2E,0
161,80,69,69,/dataset/YouTubeFaces/frame_images_DB/Mahmoud_Al_Zhar/0/0.1897.jpg,Mahmoud_Al_Zhar,218,147,126,126,/dataset/YouTubeFaces/frame_images_DB/Norman_Mailer/2/2.472.jpg,Norman_Mailer,0,M,M,#E7C1B8,#81654F,0
141,78,73,73,/dataset/YouTubeFaces/frame_images_DB/Adrien_Brody/4/4.379.jpg,Adrien_Brody,100,53,66,66,/dataset/YouTubeFaces/frame_images_DB/Reggie_Miller/4/4.3914.jpg,Reggie_Miller,0,M,M,#81654F,#6F503C,0
214,82,55,55,/dataset/YouTubeFaces/frame_images_DB/Mark_Dacey/0/0.1442.jpg,Mark_Dacey,153,109,164,164,/dataset/YouTubeFaces/frame_images_DB/Robbie_Williams/1/1.1055.jpg,Robbie_Williams,0,M,M,#6F503C,#9D7A54,0
186,104,40,40,/dataset/YouTubeFaces/frame_images_DB/Carlo_Azeglio_Ciampi/2/2.66.jpg,Carlo_Azeglio_Ciampi,302,141,117,117,/dataset/YouTubeFaces/frame_images_DB/Leonid_Kuchma/4/4.2487.jpg,Leonid_Kuchma,0,M,M,#81654F,#9D7A54,0
140,114,135,135,/dataset/YouTubeFaces/frame_images_DB/Harvey_Fierstein/5/5.26.jpg,Harvey_Fierstein,261,206,237,237,/dataset/YouTubeFaces/frame_images_DB/Imre_Kertasz/5/5.1495.jpg,Imre_Kertasz,0,M,M,#BEA07E,#513B2E,0
114,75,42,42,/dataset/YouTubeFaces/frame_images_DB/Amr_Moussa/5/5.1820.jpg,Amr_Moussa,164,78,64,64,/dataset/YouTubeFaces/frame_images_DB/Cemil_Cicek/4/4.220.jpg,Cemil_Cicek,0,M,M,#6F503C,#81654F,0
158,47,50,50,/dataset/YouTubeFaces/frame_images_DB/Baburam_Bhattari/4/4.541.jpg,Baburam_Bhattari,237,121,41,41,/dataset/YouTubeFaces/frame_images_DB/Ernie_Fletcher/3/3.192.jpg,Ernie_Fletcher,0,M,M,#81654F,#81654F,0
246,182,158,158,/dataset/YouTubeFaces/frame_images_DB/T_Boone_Pickens/5/5.309.jpg,T_Boone_Pickens,317,132,134,134,/dataset/YouTubeFaces/frame_images_DB/Vince_Dooley/0/0.206.jpg,Vince_Dooley,0,M,M,#81654F,#6F503C,0
127,70,52,52,/dataset/YouTubeFaces/frame_images_DB/Francesco_Totti/3/3.323.jpg,Francesco_Totti,291,183,154,154,/dataset/YouTubeFaces/frame_images_DB/Ridley_Scott/3/3.1963.jpg,Ridley_Scott,0,M,M,#9D7A54,#9D7A54,0
209,118,90,90,/dataset/YouTubeFaces/frame_images_DB/Al_Davis/5/5.481.jpg,Al_Davis,237,98,72,72,/dataset/YouTubeFaces/frame_images_DB/Ricardo_Sanchez/4/4.819.jpg,Ricardo_Sanchez,0,M,M,#81654F,#BEA07E,0
173,105,73,73,/dataset/YouTubeFaces/frame_images_DB/Aleksander_Kwasniewski/2/2.80.jpg,Aleksander_Kwasniewski,201,90,151,151,/dataset/YouTubeFaces/frame_images_DB/Ivan_Shvedoff/0/0.807.jpg,Ivan_Shvedoff,0,M,M,#E7C1B8,#9D7A54,0
156,95,73,73,/dataset/YouTubeFaces/frame_images_DB/Adam_Sandler/1/1.1269.jpg,Adam_Sandler,280,162,133,133,/dataset/YouTubeFaces/frame_images_DB/Jake_Gyllenhaal/4/4.1820.jpg,Jake_Gyllenhaal,0,M,M,#81654F,#9D7A54,0
149,72,77,77,/dataset/YouTubeFaces/frame_images_DB/Richard_Shelby/3/3.1284.jpg,Richard_Shelby,194,128,51,51,/dataset/YouTubeFaces/frame_images_DB/Yuri_Fedotov/4/4.931.jpg,Yuri_Fedotov,0,M,M,#81654F,#BEA07E,0
228,89,47,47,/dataset/YouTubeFaces/frame_images_DB/Malcolm_Jamal_Warner/3/3.324.jpg,Malcolm_Jamal_Warner,265,167,136,136,/dataset/YouTubeFaces/frame_images_DB/Richard_Gere/3/3.652.jpg,Richard_Gere,0,M,M,#513B2E,#6F503C,0
275,191,88,88,/dataset/YouTubeFaces/frame_images_DB/Fidel_Castro_Daiz-Balart/4/4.150.jpg,Fidel_Castro_Daiz-Balart,216,117,130,130,/dataset/YouTubeFaces/frame_images_DB/Yukio_Hatoyama/3/3.201.jpg,Yukio_Hatoyama,0,M,M,#9D7A54,#9D7A54,0
239,84,27,27,/dataset/YouTubeFaces/frame_images_DB/Geraldo_Rivera/3/3.3648.jpg,Geraldo_Rivera,186,102,90,90,/dataset/YouTubeFaces/frame_images_DB/Sam_Mendes/5/5.1368.jpg,Sam_Mendes,0,M,M,#6F503C,#6F503C,0
257,116,155,155,/dataset/YouTubeFaces/frame_images_DB/Gary_Bettman/3/3.1448.jpg,Gary_Bettman,288,138,181,181,/dataset/YouTubeFaces/frame_images_DB/Manuel_Llorente/3/3.280.jpg,Manuel_Llorente,0,M,M,#81654F,#E7C1B8,0
153,66,60,60,/dataset/YouTubeFaces/frame_images_DB/Lindsey_Graham/3/3.94.jpg,Lindsey_Graham,161,100,77,77,/dataset/YouTubeFaces/frame_images_DB/Richard_Cohen/2/2.768.jpg,Richard_Cohen,0,M,M,#6F503C,#9D7A54,0
130,126,51,51,/dataset/YouTubeFaces/frame_images_DB/Raja_Zafar-ul-Haq/3/3.280.jpg,Raja_Zafar-ul-Haq,203,99,116,116,/dataset/YouTubeFaces/frame_images_DB/Ted_Maher/5/5.6800.jpg,Ted_Maher,0,M,M,#9D7A54,#81654F,0
234,147,250,250,/dataset/YouTubeFaces/frame_images_DB/Edgar_Savisaar/2/2.1053.jpg,Edgar_Savisaar,144,69,86,86,/dataset/YouTubeFaces/frame_images_DB/Gary_Marshall/2/2.963.jpg,Gary_Marshall,0,M,M,#E7C1B8,#81654F,0
202,157,136,136,/dataset/YouTubeFaces/frame_images_DB/Iain_Duncan_Smith/5/5.495.jpg,Iain_Duncan_Smith,173,79,76,76,/dataset/YouTubeFaces/frame_images_DB/James_Lockhart/5/5.1618.jpg,James_Lockhart,0,M,M,#6F503C,#81654F,0
208,102,177,177,/dataset/YouTubeFaces/frame_images_DB/Daniel_Day-Lewis/3/3.380.jpg,Daniel_Day-Lewis,271,122,147,147,/dataset/YouTubeFaces/frame_images_DB/Tom_Lantos/0/0.2031.jpg,Tom_Lantos,0,M,M,#6F503C,#81654F,0
232,91,156,156,/dataset/YouTubeFaces/frame_images_DB/Colin_Jackson/5/5.3856.jpg,Colin_Jackson,238,91,98,98,/dataset/YouTubeFaces/frame_images_DB/Hank_Stram/4/4.1053.jpg,Hank_Stram,0,M,M,#6F503C,#81654F,0
151,138,120,120,/dataset/YouTubeFaces/frame_images_DB/Ali_Abbas/5/5.1781.jpg,Ali_Abbas,189,134,105,105,/dataset/YouTubeFaces/frame_images_DB/Ian_Gillan/2/2.2071.jpg,Ian_Gillan,0,M,M,#6F503C,#81654F,0
240,102,101,101,/dataset/YouTubeFaces/frame_images_DB/Ciro_Gomes/4/4.62.jpg,Ciro_Gomes,268,118,53,53,/dataset/YouTubeFaces/frame_images_DB/Phan_Van_Khai/2/2.2458.jpg,Phan_Van_Khai,0,M,M,#81654F,#9D7A54,0
268,81,83,83,/dataset/YouTubeFaces/frame_images_DB/Elijah_Wood/1/1.1823.jpg,Elijah_Wood,173,80,53,53,/dataset/YouTubeFaces/frame_images_DB/Pervez_Musharraf/1/1.1520.jpg,Pervez_Musharraf,0,M,M,#81654F,#81654F,0
156,86,99,99,/dataset/YouTubeFaces/frame_images_DB/Gerald_Ford/2/2.180.jpg,Gerald_Ford,149,112,84,84,/dataset/YouTubeFaces/frame_images_DB/Harrison_Ford/1/1.389.jpg,Harrison_Ford,0,M,M,#BEA07E,#81654F,0
183,133,120,120,/dataset/YouTubeFaces/frame_images_DB/James_Sensenbrenner/0/0.660.jpg,James_Sensenbrenner,130,97,54,54,/dataset/YouTubeFaces/frame_images_DB/William_McDonough/3/3.242.jpg,William_McDonough,0,M,M,#81654F,#81654F,0
107,110,97,97,/dataset/YouTubeFaces/frame_images_DB/Andres_Manuel_Lopez_Obrador/1/1.1330.jpg,Andres_Manuel_Lopez_Obrador,109,106,61,61,/dataset/YouTubeFaces/frame_images_DB/Ferenc_Madl/2/2.2895.jpg,Ferenc_Madl,0,M,M,#81654F,#81654F,0
251,131,158,158,/dataset/YouTubeFaces/frame_images_DB/Angel_Lockward/5/5.1038.jpg,Angel_Lockward,208,92,99,99,/dataset/YouTubeFaces/frame_images_DB/Charlie_Hunnam/4/4.946.jpg,Charlie_Hunnam,0,M,M,#9D7A54,#513B2E,0
221,70,40,40,/dataset/YouTubeFaces/frame_images_DB/Lou_Lang/1/1.1002.jpg,Lou_Lang,200,116,112,112,/dataset/YouTubeFaces/frame_images_DB/Luc_Montagnier/2/2.95.jpg,Luc_Montagnier,0,M,M,#6F503C,#6F503C,0
218,118,138,138,/dataset/YouTubeFaces/frame_images_DB/Lin_Yung_Hsi/3/3.6350.jpg,Lin_Yung_Hsi,118,71,58,58,/dataset/YouTubeFaces/frame_images_DB/Zoran_Djindjic/2/2.2119.jpg,Zoran_Djindjic,0,M,M,#6F503C,#E7C1B8,0
164,101,78,78,/dataset/YouTubeFaces/frame_images_DB/Chris_Matthews/3/3.293.jpg,Chris_Matthews,231,79,74,74,/dataset/YouTubeFaces/frame_images_DB/Kit_Bond/2/2.37.jpg,Kit_Bond,0,M,M,#BEA07E,#6F503C,0
181,142,65,65,/dataset/YouTubeFaces/frame_images_DB/Abel_Pacheco/1/1.94.jpg,Abel_Pacheco,287,109,113,113,/dataset/YouTubeFaces/frame_images_DB/Terry_McAuliffe/2/2.358.jpg,Terry_McAuliffe,0,M,M,#9D7A54,#81654F,0
188,93,84,84,/dataset/YouTubeFaces/frame_images_DB/Kevin_Spacey/2/2.625.jpg,Kevin_Spacey,264,121,105,105,/dataset/YouTubeFaces/frame_images_DB/Patrick_Coleman/2/2.276.jpg,Patrick_Coleman,0,M,M,#9D7A54,#6F503C,0
220,44,46,46,/dataset/YouTubeFaces/frame_images_DB/Gerard_Depardieu/5/5.791.jpg,Gerard_Depardieu,174,101,123,123,/dataset/YouTubeFaces/frame_images_DB/Martin_Landau/2/2.1211.jpg,Martin_Landau,0,M,M,#513B2E,#6F503C,0
279,65,53,53,/dataset/YouTubeFaces/frame_images_DB/Fred_Rogers/2/2.1616.jpg,Fred_Rogers,142,70,64,64,/dataset/YouTubeFaces/frame_images_DB/Jalen_Rose/5/5.457.jpg,Jalen_Rose,0,M,M,#9D7A54,#6F503C,0
162,84,91,91,/dataset/YouTubeFaces/frame_images_DB/Fatmir_Limaj/4/4.305.jpg,Fatmir_Limaj,149,73,100,100,/dataset/YouTubeFaces/frame_images_DB/Nelson_Acosta/4/4.761.jpg,Nelson_Acosta,0,M,M,#81654F,#6F503C,0
217,141,148,148,/dataset/YouTubeFaces/frame_images_DB/David_Caruso/4/4.148.jpg,David_Caruso,245,89,67,67,/dataset/YouTubeFaces/frame_images_DB/Leslie_Moonves/4/4.278.jpg,Leslie_Moonves,0,M,M,#6F503C,#E7C1B8,0
136,96,136,136,/dataset/YouTubeFaces/frame_images_DB/Clint_Howard/2/2.872.jpg,Clint_Howard,123,105,84,84,/dataset/YouTubeFaces/frame_images_DB/Tom_Cruise/2/2.575.jpg,Tom_Cruise,0,M,M,#6F503C,#81654F,0
300,128,152,152,/dataset/YouTubeFaces/frame_images_DB/Bela_Karolyi/3/3.2640.jpg,Bela_Karolyi,288,128,119,119,/dataset/YouTubeFaces/frame_images_DB/Eric_Lloyd/2/2.385.jpg,Eric_Lloyd,0,M,M,#9D7A54,#6F503C,0
195,129,123,123,/dataset/YouTubeFaces/frame_images_DB/Clive_Woodward/2/2.15.jpg,Clive_Woodward,157,98,70,70,/dataset/YouTubeFaces/frame_images_DB/Pamela_Melroy/1/1.527.jpg,Pamela_Melroy,0,M,M,#9D7A54,#81654F,0
223,123,75,75,/dataset/YouTubeFaces/frame_images_DB/Carlton_Dotson/1/1.137.jpg,Carlton_Dotson,252,156,109,109,/dataset/YouTubeFaces/frame_images_DB/Nursultan_Nazarbayev/3/3.192.jpg,Nursultan_Nazarbayev,0,M,M,#6F503C,#BEA07E,0
125,102,78,78,/dataset/YouTubeFaces/frame_images_DB/Alberto_Gonzales/5/5.242.jpg,Alberto_Gonzales,170,86,55,55,/dataset/YouTubeFaces/frame_images_DB/Saied_Hadi_al_Mudarissi/0/0.2339.jpg,Saied_Hadi_al_Mudarissi,0,M,M,#6F503C,#81654F,0
